OBJECTID,Latitude (degree),Longitude (degree),Ocean,Region,Subregion,Country,State,Beach Location,Marine Setting,Ocean Bottom Depth (m),Water Sample Depth (m),Sediment Sample Depth (m),Sampling Method,Mesh Size (mm),Transect Number,Sampling Point on Beach,Volunteers Number,Collecting Time (min),Standardized Nurdle  Amount,Microplastics Measurement,Unit,Concentration Class Range,Concentration Class,Short Reference,Long Reference,DOI,Organization,Keywords,NCEI Accession Number,NCEI Accession Link,Symbology,GlobalID,Sample Date,x,y
18766,55.5307,-131.9582,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,,United States,Alaska,,Beach-Nurdle Patrol,,,,Hand picking,,,,1,10,37,,pieces/10 mins,2-40,Medium,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Medium, 2-40 pieces/10 mins",c1a00334-148d-47e5-8ef7-fc4773b9aa9d,10/1/2020 12:00:00 AM,-131.9582,55.5307000000001
18767,55.5074,-131.9741,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,,United States,Alaska,Caamaino Point,Beach-Nurdle Patrol,,,,Hand picking,,,,1,10,54,,pieces/10 mins,40-200,High,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, High, 40-200 pieces/10 mins",5a9f0155-e102-4f1c-8a9e-35301e97cd88,9/14/2020 12:00:00 AM,-131.9741,55.5074000000001
18768,55.531,-131.9584,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,,United States,Alaska,Bond Bay Southeast Alaska,Beach-Nurdle Patrol,,,,Hand picking,,,,1,10,42,,pieces/10 mins,40-200,High,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, High, 40-200 pieces/10 mins",4592ff07-4808-4f91-807e-7e3e6576843e,9/3/2020 12:00:00 AM,-131.9584,55.5310000000001
18769,43.3479,-124.322,Pacific Ocean,,,United States,Oregon,Point Adams,Beach-Nurdle Patrol,,,,Hand picking,,,,1,10,1,,pieces/10 mins,1-2,Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Low, 1-2 pieces/10 mins",26d55e68-4968-41aa-a3d2-3a3591d34f3a,11/18/2020 12:00:00 AM,-124.322,43.3479
18771,36.962,-121.9998,Pacific Ocean,,,United States,California,Twin Lakes State Beach,Beach-Nurdle Patrol,,,,Hand picking,,,,2,30,0,,pieces/10 mins,0,Very Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Very Low, 0 pieces/10 mins",d299ada3-b11b-451f-9b21-af85561d0efe,11/16/2020 12:00:00 AM,-121.9998,36.962
18805,48.5127,-122.7765,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,,United States,Washington,James Island,Beach-Nurdle Patrol,,,,Hand picking,,,,3,20,0,,pieces/10 mins,0,Very Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Very Low, 0 pieces/10 mins",8812f7c3-7acb-4fbe-acaf-0c7c8ccd3841,11/29/2020 12:00:00 AM,-122.7765,48.5127000000001
18806,47.8561,-122.3347,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,,United States,Washington,,Beach-Nurdle Patrol,,,,Hand picking,,,,2,180,0,,pieces/10 mins,0,Very Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Very Low, 0 pieces/10 mins",09a45ea4-e129-40e4-aad4-527aad5e9c33,11/22/2020 12:00:00 AM,-122.3347,47.8561
18807,48.4179,-122.6532,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,,United States,Washington,"Bowman Bay, Deception Pass",Beach-Nurdle Patrol,,,,Hand picking,,,,1,10,82,,pieces/10 mins,40-200,High,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, High, 40-200 pieces/10 mins",1e814a25-ded6-4f35-b9b6-a615ff1458b0,11/27/2020 12:00:00 AM,-122.6532,48.4179
18808,48.5179,-122.6248,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,,United States,Washington,"Kiwanis Waterfront Park, Anacortes",Beach-Nurdle Patrol,,,,Hand picking,,,,2,10,0,,pieces/10 mins,0,Very Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Very Low, 0 pieces/10 mins",b3d5ebf2-b51d-4a3b-9c72-9745a3f165cb,11/29/2020 12:00:00 AM,-122.6248,48.5179000000001
18810,48.2895,-122.6403,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,,United States,Washington,Oak Harbor,Beach-Nurdle Patrol,,,,Hand picking,,,,2,30,0,,pieces/10 mins,0,Very Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Very Low, 0 pieces/10 mins",4b448d8f-6d94-4979-a5bb-00aa14f94912,11/28/2020 12:00:00 AM,-122.6403,48.2895
18811,48.1347,-122.3678,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,,United States,Washington,,Beach-Nurdle Patrol,,,,Hand picking,,,,2,10,0,,pieces/10 mins,0,Very Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Very Low, 0 pieces/10 mins",38100dcb-89e8-46c8-9198-aa42e9d00ab9,11/29/2020 12:00:00 AM,-122.3678,48.1347000000001
18812,48.1369,-122.3671,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,,United States,Washington,Kayak Point County Park,Beach-Nurdle Patrol,,,,Hand picking,,,,2,10,0,,pieces/10 mins,0,Very Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Very Low, 0 pieces/10 mins",71a8a692-9e3a-4d99-a31d-a88539156b4d,11/29/2020 12:00:00 AM,-122.3671,48.1369
18817,48.4894,-122.6753,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,,United States,Washington,Tugboat Park Beach,Beach-Nurdle Patrol,,,,Hand picking,,,,1,10,0,,pieces/10 mins,0,Very Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Very Low, 0 pieces/10 mins",71e6c4f8-0660-4ae9-99b6-3229fd5ad567,11/29/2020 12:00:00 AM,-122.6753,48.4894
18823,48.7724,-122.5323,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,,United States,Washington,Locust Beach,Beach-Nurdle Patrol,,,,Hand picking,,,,2,25,0,,pieces/10 mins,0,Very Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Very Low, 0 pieces/10 mins",9a7b9e2e-bd2e-4eee-837c-5489868fafe0,11/29/2020 12:00:00 AM,-122.5323,48.7724000000001
18834,43.3454,-124.348,Pacific Ocean,,,United States,Oregon,Bastendorff Beach,Beach-Nurdle Patrol,,,,Hand picking,,,,1,10,6,,pieces/10 mins,2-40,Medium,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Medium, 2-40 pieces/10 mins",a14d4dd2-f281-4a70-b8df-53a8848e42d4,12/4/2020 12:00:00 AM,-124.348,43.3454
18836,44.0508,-124.1319,Pacific Ocean,,,United States,Oregon,Florence,Beach-Nurdle Patrol,,,,Hand picking,,,,2,20,7,,pieces/10 mins,2-40,Medium,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Medium, 2-40 pieces/10 mins",f8f0e15f-3ab1-4029-ae6b-1af2b838c29c,12/5/2020 12:00:00 AM,-124.1319,44.0508
18837,34.4161,-119.6714,Pacific Ocean,,,United States,California,East Beach,Beach-Nurdle Patrol,,,,Hand picking,,,,2,15,0,,pieces/10 mins,0,Very Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Very Low, 0 pieces/10 mins",6eae74ae-e69e-455e-b685-6c733bdfad22,12/5/2020 12:00:00 AM,-119.6714,34.4161
18842,36.776,-121.7977,Pacific Ocean,,,United States,California,Salinas River State Beach,Beach-Nurdle Patrol,,,,Hand picking,,,,2,30,1,,pieces/10 mins,1-2,Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Low, 1-2 pieces/10 mins",c76d1c00-d760-4ac0-b1d0-fb6c0e385ca0,12/4/2020 12:00:00 AM,-121.7977,36.7760000000001
18843,48.5196,-123.0092,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,,United States,Washington,Jackson Beach,Beach-Nurdle Patrol,,,,Hand picking,,,,1,10,48,,pieces/10 mins,40-200,High,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, High, 40-200 pieces/10 mins",06d56f8e-0f9e-4efb-955c-8f4e42346c97,11/24/2020 12:00:00 AM,-123.0092,48.5196
18846,32.8615,-117.2563,Pacific Ocean,,,United States,California,La Jolla Shores,Beach-Nurdle Patrol,,,,Hand picking,,,,1,10,5,,pieces/10 mins,2-40,Medium,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Medium, 2-40 pieces/10 mins",410d6783-54d3-4e55-b0b1-aed4f951b6fb,12/8/2020 12:00:00 AM,-117.2563,32.8615
18847,32.8547,-117.26,Pacific Ocean,,,United States,California,La Jolla Shores,Beach-Nurdle Patrol,,,,Hand picking,,,,1,20,1,,pieces/10 mins,1-2,Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Low, 1-2 pieces/10 mins",36c110ed-dc17-40e6-a08a-5c00877e68f2,12/8/2020 12:00:00 AM,-117.26,32.8547
18848,48.4894,-122.6751,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,,United States,Washington,Anacortes Washington Park,Beach-Nurdle Patrol,,,,Hand picking,,,,2,15,2,,pieces/10 mins,2-40,Medium,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Medium, 2-40 pieces/10 mins",3eeaa6c2-c7f0-4176-b85a-a676f6e3df5f,11/25/2020 12:00:00 AM,-122.6751,48.4894
18851,48.52,-123.0092,Pacific Ocean,The Coastal Waters of Southeast Alaska and British Columbia,,United States,Washington,Jackson's Beach,Beach-Nurdle Patrol,,,,Hand picking,,,,1,10,130,,pieces/10 mins,40-200,High,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, High, 40-200 pieces/10 mins",187f7429-790d-468d-956e-b1336476934b,12/8/2020 12:00:00 AM,-123.0092,48.52
18852,32.6811,-117.1828,Pacific Ocean,,,United States,California,Coronado Beach,Beach-Nurdle Patrol,,,,Hand picking,,,,1,10,25,,pieces/10 mins,2-40,Medium,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Medium, 2-40 pieces/10 mins",c5c47d1f-ab27-44dc-9a54-389581bf9084,12/9/2020 12:00:00 AM,-117.1828,32.6811000000001
18864,43.102,-124.4331,Pacific Ocean,,,United States,Oregon,Bandon Beach State Wayside,Beach-Nurdle Patrol,,,,Hand picking,,,,1,2,6,,pieces/10 mins,2-40,Medium,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Medium, 2-40 pieces/10 mins",b9bdbaf6-2b85-49fd-89d1-b21d45d0c8a5,12/12/2020 12:00:00 AM,-124.4331,43.102
18869,34.4016,-119.6979,Pacific Ocean,,,United States,California,Shoreline beach,Beach-Nurdle Patrol,,,,Hand picking,,,,2,15,0,,pieces/10 mins,0,Very Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Very Low, 0 pieces/10 mins",7b4c2961-ab38-4ea7-a86b-0058972effff,12/13/2020 12:00:00 AM,-119.6979,34.4016
18876,43.3479,-124.322,Pacific Ocean,,,United States,Oregon,Point Adams,Beach-Nurdle Patrol,,,,Hand picking,,,,2,20,2,,pieces/10 mins,2-40,Medium,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Medium, 2-40 pieces/10 mins",f847544b-06ab-4714-a95c-7a1a96ecf7b0,12/17/2020 12:00:00 AM,-124.322,43.3479
18884,43.4253,-124.292,Pacific Ocean,,,United States,Oregon,Horsefall Beach,Beach-Nurdle Patrol,,,,Hand picking,,,,4,40,5,,pieces/10 mins,2-40,Medium,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Medium, 2-40 pieces/10 mins",07c98cad-a165-4894-9023-a925345c1069,12/19/2020 12:00:00 AM,-124.292,43.4253
18885,45.4394,-123.9536,Pacific Ocean,,,United States,Oregon,Netarts Bay,Beach-Nurdle Patrol,,,,Hand picking,,,,1,10,9,,pieces/10 mins,2-40,Medium,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of America (formerly Gulf of Mexico) using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,"Nurdle Patrol, Medium, 2-40 pieces/10 mins",2e595011-b3b4-46cf-aad3-1112fd7f0ac7,12/19/2020 12:00:00 AM,-123.9536,45.4394
